section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-03-31,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-01,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-02,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-03,COVID-19 Persons Under Investigation,36
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-04,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-05,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-06,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-07,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-08,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-09,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-10,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-11,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-12,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-13,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-14,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-15,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-16,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-17,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-18,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-19,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-20,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-21,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-22,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-23,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-24,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-25,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-26,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-27,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-28,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-29,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-04-30,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-01,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-02,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-03,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-04,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-05,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-06,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-07,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-08,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-09,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-10,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-11,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-12,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-13,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-14,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-15,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-16,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-17,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-18,COVID-19 Persons Under Investigation,37
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-19,COVID-19 Persons Under Investigation,39
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-20,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-21,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-22,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-23,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-24,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-25,COVID-19 Persons Under Investigation,43
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-26,COVID-19 Persons Under Investigation,73
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-27,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-28,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-29,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-30,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-05-31,COVID-19 Persons Under Investigation,37
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-01,COVID-19 Persons Under Investigation,32
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-02,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-03,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-04,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-05,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-06,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-07,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-08,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-09,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-10,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-11,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-12,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-13,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-14,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-15,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-16,COVID-19 Persons Under Investigation,42
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-17,COVID-19 Persons Under Investigation,34
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-18,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-19,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-20,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-21,COVID-19 Persons Under Investigation,41
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-22,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-23,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-24,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-25,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-26,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-27,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-28,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-29,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-06-30,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-01,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-02,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-03,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-04,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-05,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-06,COVID-19 Persons Under Investigation,46
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-07,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-08,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-09,COVID-19 Persons Under Investigation,39
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-10,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-11,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-12,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-13,COVID-19 Persons Under Investigation,58
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-14,COVID-19 Persons Under Investigation,38
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-15,COVID-19 Persons Under Investigation,40
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-16,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-17,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-18,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-19,COVID-19 Persons Under Investigation,45
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-20,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-21,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-22,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-23,COVID-19 Persons Under Investigation,49
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-24,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-25,COVID-19 Persons Under Investigation,48
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-26,COVID-19 Persons Under Investigation,44
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-27,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-28,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-29,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-30,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-07-31,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-01,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-02,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-03,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-04,COVID-19 Persons Under Investigation,50
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-05,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-06,COVID-19 Persons Under Investigation,51
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-07,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-08,COVID-19 Persons Under Investigation,57
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-09,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-10,COVID-19 Persons Under Investigation,70
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-11,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-12,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-13,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-14,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-15,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-16,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-17,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-18,COVID-19 Persons Under Investigation,87
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-19,COVID-19 Persons Under Investigation,79
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-20,COVID-19 Persons Under Investigation,73
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-21,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-22,COVID-19 Persons Under Investigation,80
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-23,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-24,COVID-19 Persons Under Investigation,108
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-25,COVID-19 Persons Under Investigation,133
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-26,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-27,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-28,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-29,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-30,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-08-31,COVID-19 Persons Under Investigation,94
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-01,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-02,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-03,COVID-19 Persons Under Investigation,59
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-04,COVID-19 Persons Under Investigation,70
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-05,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-06,COVID-19 Persons Under Investigation,66
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-07,COVID-19 Persons Under Investigation,95
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-08,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-09,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-10,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-11,COVID-19 Persons Under Investigation,74
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-12,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-13,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-14,COVID-19 Persons Under Investigation,100
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-15,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-16,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-17,COVID-19 Persons Under Investigation,84
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-18,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-19,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-20,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-21,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-22,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-23,COVID-19 Persons Under Investigation,74
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-24,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-25,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-26,COVID-19 Persons Under Investigation,93
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-27,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-28,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-29,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-09-30,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-01,COVID-19 Persons Under Investigation,88
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-02,COVID-19 Persons Under Investigation,92
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-03,COVID-19 Persons Under Investigation,80
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-04,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-05,COVID-19 Persons Under Investigation,101
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-06,COVID-19 Persons Under Investigation,96
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-07,COVID-19 Persons Under Investigation,81
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-08,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-09,COVID-19 Persons Under Investigation,94
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-10,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-11,COVID-19 Persons Under Investigation,68
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-12,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-13,COVID-19 Persons Under Investigation,70
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-14,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-15,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-16,COVID-19 Persons Under Investigation,77
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-17,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-18,COVID-19 Persons Under Investigation,80
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-19,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-20,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-21,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-22,COVID-19 Persons Under Investigation,82
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-23,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-24,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-25,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-26,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-27,COVID-19 Persons Under Investigation,96
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-28,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-29,COVID-19 Persons Under Investigation,95
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-30,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-10-31,COVID-19 Persons Under Investigation,84
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-01,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-02,COVID-19 Persons Under Investigation,91
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-03,COVID-19 Persons Under Investigation,78
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-04,COVID-19 Persons Under Investigation,106
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-05,COVID-19 Persons Under Investigation,87
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-06,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-07,COVID-19 Persons Under Investigation,89
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-08,COVID-19 Persons Under Investigation,90
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-09,COVID-19 Persons Under Investigation,97
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-10,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-11,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-12,COVID-19 Persons Under Investigation,69
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-13,COVID-19 Persons Under Investigation,74
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-14,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-15,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-16,COVID-19 Persons Under Investigation,86
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-17,COVID-19 Persons Under Investigation,80
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-18,COVID-19 Persons Under Investigation,55
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-19,COVID-19 Persons Under Investigation,56
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-20,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-21,COVID-19 Persons Under Investigation,73
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-22,COVID-19 Persons Under Investigation,87
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-23,COVID-19 Persons Under Investigation,54
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-24,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-25,COVID-19 Persons Under Investigation,60
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-26,COVID-19 Persons Under Investigation,53
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-27,COVID-19 Persons Under Investigation,63
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-28,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-29,COVID-19 Persons Under Investigation,47
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-11-30,COVID-19 Persons Under Investigation,75
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-01,COVID-19 Persons Under Investigation,72
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-02,COVID-19 Persons Under Investigation,83
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-03,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-04,COVID-19 Persons Under Investigation,70
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-05,COVID-19 Persons Under Investigation,71
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-06,COVID-19 Persons Under Investigation,61
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-07,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-08,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-09,COVID-19 Persons Under Investigation,52
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-10,COVID-19 Persons Under Investigation,62
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-11,COVID-19 Persons Under Investigation,65
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-12,COVID-19 Persons Under Investigation,64
Hospital Data,Hospital Level,Currently Hospitalized,Colorado,2021-12-13,COVID-19 Persons Under Investigation,40
